date,code,action,shares,price,cost,pnl
2025-04-22 00:00:00,601988,BUY,5600,5.5,9.25,
2025-04-22 00:00:00,002920,BUY,400,98.31,11.81,
2025-04-22 00:00:00,601398,BUY,4600,6.72,9.28,
2025-04-22 00:00:00,603993,BUY,6800,6.88,14.05,
2025-04-22 00:00:00,600919,BUY,3300,9.46,9.37,
2025-04-22 00:00:00,600276,BUY,900,50.58,13.67,
2025-05-13 00:00:00,000538,HOLDING_DECAY,300,54.43,21.21,0.0028
2025-05-13 00:00:00,002311,HOLDING_DECAY,300,53.16,20.71,-0.0054
2025-05-13 00:00:00,002736,HOLDING_DECAY,1400,10.59,19.25,0.0464
2025-05-13 00:00:00,002920,HOLDING_DECAY,200,105.95,27.52,0.0777
2025-05-13 00:00:00,600025,HOLDING_DECAY,1600,9.52,19.78,0.0393
2025-05-13 00:00:00,600276,HOLDING_DECAY,300,50.84,19.81,0.0051
2025-05-13 00:00:00,600547,HOLDING_DECAY,400,29.51,15.33,-0.1225
2025-05-13 00:00:00,600919,HOLDING_DECAY,1000,10.29,13.36,0.0877
2025-05-13 00:00:00,601288,HOLDING_DECAY,1800,5.33,12.46,0.023
2025-05-13 00:00:00,601398,HOLDING_DECAY,1400,6.8,12.36,0.0119
2025-05-13 00:00:00,601988,HOLDING_DECAY,1600,5.56,11.55,0.0109
2025-05-13 00:00:00,603993,HOLDING_DECAY,2100,7.01,19.12,0.0189
2025-05-14 00:00:00,000538,HOLDING_DECAY,200,54.53,14.16,0.0046
2025-05-14 00:00:00,002311,HOLDING_DECAY,200,56.05,14.56,0.0486
2025-05-14 00:00:00,002736,HOLDING_DECAY,1000,10.85,14.09,0.0721
2025-05-14 00:00:00,002920,HOLDING_DECAY,100,105.69,13.73,0.0751
2025-05-14 00:00:00,600025,HOLDING_DECAY,1100,9.51,13.59,0.0382
2025-05-14 00:00:00,600276,HOLDING_DECAY,200,52.5,13.64,0.038
2025-05-14 00:00:00,600547,HOLDING_DECAY,300,29.01,11.3,-0.1374
2025-05-14 00:00:00,600919,HOLDING_DECAY,700,10.26,9.33,0.0846
2025-05-14 00:00:00,601288,HOLDING_DECAY,1300,5.34,9.02,0.025
2025-05-14 00:00:00,601398,HOLDING_DECAY,1000,6.8,8.83,0.0119
2025-05-14 00:00:00,601988,HOLDING_DECAY,1200,5.57,8.68,0.0127
2025-05-14 00:00:00,603993,HOLDING_DECAY,1500,7.11,13.85,0.0334
2025-05-15 00:00:00,000538,HOLDING_DECAY,100,54.35,7.06,0.0013
2025-05-15 00:00:00,002311,HOLDING_DECAY,100,56.18,7.3,0.0511
2025-05-15 00:00:00,002736,HOLDING_DECAY,700,10.75,9.77,0.0623
2025-05-15 00:00:00,002920,HOLDING_DECAY,100,103.16,13.4,0.0493
2025-05-15 00:00:00,600025,HOLDING_DECAY,800,9.57,9.94,0.0448
2025-05-15 00:00:00,600276,HOLDING_DECAY,200,53.28,13.84,0.0534
2025-05-15 00:00:00,600547,HOLDING_DECAY,200,28.88,7.5,-0.1412
2025-05-15 00:00:00,600919,HOLDING_DECAY,500,10.26,6.66,0.0846
2025-05-15 00:00:00,601288,HOLDING_DECAY,900,5.36,6.26,0.0288
2025-05-15 00:00:00,601398,HOLDING_DECAY,700,6.84,6.22,0.0179
2025-05-15 00:00:00,601988,HOLDING_DECAY,900,5.56,6.5,0.0109
2025-05-15 00:00:00,603993,HOLDING_DECAY,1000,6.98,9.06,0.0145
2025-05-16 00:00:00,000538,HOLDING_DECAY,100,54.12,7.03,-0.0029
2025-05-16 00:00:00,002311,HOLDING_DECAY,100,55.06,7.15,0.0301
2025-05-16 00:00:00,002736,HOLDING_DECAY,500,10.65,6.92,0.0524
2025-05-16 00:00:00,600025,HOLDING_DECAY,500,9.53,6.19,0.0404
2025-05-16 00:00:00,600276,HOLDING_DECAY,100,53.44,6.94,0.0565
2025-05-16 00:00:00,600547,HOLDING_DECAY,200,29.08,7.55,-0.1353
2025-05-16 00:00:00,600919,HOLDING_DECAY,400,10.21,5.3,0.0793
2025-05-16 00:00:00,601288,HOLDING_DECAY,600,5.29,4.12,0.0154
2025-05-16 00:00:00,601398,HOLDING_DECAY,500,6.73,4.37,0.0015
2025-05-16 00:00:00,601988,HOLDING_DECAY,600,5.52,4.3,0.0036
2025-05-16 00:00:00,603993,HOLDING_DECAY,700,6.99,6.35,0.016
2025-05-19 00:00:00,000538,HOLDING_DECAY,100,53.82,6.99,-0.0085
2025-05-19 00:00:00,002311,HOLDING_DECAY,100,55.77,7.24,0.0434
2025-05-19 00:00:00,002736,HOLDING_DECAY,300,10.67,4.16,0.0543
2025-05-19 00:00:00,600025,HOLDING_DECAY,400,9.68,5.03,0.0568
2025-05-19 00:00:00,600276,HOLDING_DECAY,100,53.04,6.89,0.0486
2025-05-19 00:00:00,600547,HOLDING_DECAY,100,28.94,3.76,-0.1395
2025-05-19 00:00:00,600919,HOLDING_DECAY,300,10.2,3.97,0.0782
2025-05-19 00:00:00,601288,HOLDING_DECAY,500,5.26,3.42,0.0096
2025-05-19 00:00:00,601398,HOLDING_DECAY,300,6.7,2.61,-0.003
2025-05-19 00:00:00,601988,HOLDING_DECAY,400,5.5,2.86,0.0
2025-05-19 00:00:00,603993,HOLDING_DECAY,500,6.87,4.46,-0.0015
2025-05-20 00:00:00,002736,HOLDING_DECAY,300,10.69,4.16,0.0563
2025-05-20 00:00:00,600025,HOLDING_DECAY,300,9.79,3.81,0.0688
2025-05-20 00:00:00,600547,HOLDING_DECAY,100,29.08,3.78,-0.1353
2025-05-20 00:00:00,600919,HOLDING_DECAY,200,10.2,2.65,0.0782
2025-05-20 00:00:00,601288,HOLDING_DECAY,300,5.27,2.05,0.0115
2025-05-20 00:00:00,601398,HOLDING_DECAY,300,6.7,2.61,-0.003
2025-05-20 00:00:00,601988,HOLDING_DECAY,300,5.5,2.14,0.0
2025-05-20 00:00:00,603993,HOLDING_DECAY,300,6.94,2.7,0.0087
2025-05-21 00:00:00,002736,HOLDING_DECAY,200,10.66,2.77,0.0534
2025-05-21 00:00:00,600025,HOLDING_DECAY,200,9.85,2.56,0.0753
2025-05-21 00:00:00,600919,HOLDING_DECAY,100,10.4,1.35,0.0994
2025-05-21 00:00:00,601288,HOLDING_DECAY,200,5.28,1.37,0.0134
2025-05-21 00:00:00,601398,HOLDING_DECAY,200,6.71,1.74,-0.0015
2025-05-21 00:00:00,601988,HOLDING_DECAY,200,5.51,1.43,0.0018
2025-05-21 00:00:00,603993,HOLDING_DECAY,300,7.15,2.79,0.0392
2025-05-22 00:00:00,002736,HOLDING_DECAY,100,10.64,1.38,0.0514
2025-05-22 00:00:00,600025,HOLDING_DECAY,100,9.91,1.29,0.0819
2025-05-22 00:00:00,600919,HOLDING_DECAY,100,10.53,1.37,0.1131
2025-05-22 00:00:00,601288,HOLDING_DECAY,200,5.31,1.38,0.0192
2025-05-22 00:00:00,601398,HOLDING_DECAY,100,6.7,0.87,-0.003
2025-05-22 00:00:00,601988,HOLDING_DECAY,200,5.52,1.43,0.0036
2025-05-22 00:00:00,603993,HOLDING_DECAY,200,7.02,1.82,0.0203
2025-05-23 00:00:00,002736,HOLDING_DECAY,100,10.57,1.37,0.0445
2025-05-23 00:00:00,600025,HOLDING_DECAY,100,9.79,1.27,0.0688
2025-05-23 00:00:00,601288,HOLDING_DECAY,100,5.24,0.68,0.0058
2025-05-23 00:00:00,601398,HOLDING_DECAY,100,6.66,0.86,-0.0089
2025-05-23 00:00:00,601988,HOLDING_DECAY,100,5.46,0.71,-0.0073
2025-05-23 00:00:00,603993,HOLDING_DECAY,100,6.91,0.9,0.0044
2025-05-23 00:00:00,601288,SELL,100,5.24,0.68,0.0058
2025-05-23 00:00:00,601988,SELL,100,5.46,0.71,-0.0073
2025-05-23 00:00:00,603993,SELL,100,6.91,0.9,0.0044
2025-05-23 00:00:00,000625,BUY,2000,12.47,7.49,
2025-05-23 00:00:00,601127,BUY,100,145.59,4.37,
2025-05-23 00:00:00,600660,BUY,400,58.33,7.01,
2025-05-23 00:00:00,603195,BUY,1000,50.59,15.19,
2025-05-23 00:00:00,002466,BUY,1600,30.17,14.5,
2025-05-23 00:00:00,000333,BUY,600,74.78,13.47,
2025-05-23 00:00:00,601238,BUY,3100,8.03,7.48,
2025-05-23 00:00:00,002459,BUY,5200,9.67,15.1,
2025-05-23 00:00:00,300347,BUY,1000,47.32,14.21,
2025-05-23 00:00:00,300760,BUY,200,227.15,13.64,
2025-05-23 00:00:00,601633,BUY,1100,22.95,7.58,
2025-05-23 00:00:00,601009,BUY,4900,10.34,15.21,
2025-06-04 00:00:00,300347,TAKE_PROFIT,300,52.55,20.47,0.1105
2025-06-13 00:00:00,000333,HOLDING_DECAY,200,71.03,18.45,-0.0501
2025-06-13 00:00:00,000625,HOLDING_DECAY,600,12.58,9.8,0.0088
2025-06-13 00:00:00,002459,HOLDING_DECAY,1600,9.55,19.84,-0.0124
2025-06-13 00:00:00,002466,HOLDING_DECAY,500,30.2,19.61,0.001
2025-06-13 00:00:00,300347,HOLDING_DECAY,300,52.2,20.34,0.1031
2025-06-13 00:00:00,300760,HOLDING_DECAY,100,234.42,30.44,0.032
2025-06-13 00:00:00,600660,HOLDING_DECAY,200,55.81,14.5,-0.0432
2025-06-13 00:00:00,601009,HOLDING_DECAY,1500,11.21,21.84,0.0841
2025-06-13 00:00:00,601127,HOLDING_DECAY,100,130.52,16.95,-0.1035
2025-06-13 00:00:00,601238,HOLDING_DECAY,1000,7.68,9.97,-0.0436
2025-06-13 00:00:00,601633,HOLDING_DECAY,400,21.55,11.19,-0.061
2025-06-13 00:00:00,603195,HOLDING_DECAY,300,49.86,19.43,-0.0144
2025-06-16 00:00:00,000333,HOLDING_DECAY,200,70.81,18.39,-0.0531
2025-06-16 00:00:00,000625,HOLDING_DECAY,500,12.4,8.05,-0.0056
2025-06-16 00:00:00,002459,HOLDING_DECAY,1100,9.63,13.76,-0.0041
2025-06-16 00:00:00,002466,HOLDING_DECAY,400,30.03,15.6,-0.0046
2025-06-16 00:00:00,300347,HOLDING_DECAY,200,51.47,13.37,0.0877
2025-06-16 00:00:00,300760,HOLDING_DECAY,100,233.76,30.36,0.0291
2025-06-16 00:00:00,600660,HOLDING_DECAY,100,56.05,7.28,-0.0391
2025-06-16 00:00:00,601009,HOLDING_DECAY,1100,11.32,16.17,0.0948
2025-06-16 00:00:00,601238,HOLDING_DECAY,700,7.59,6.9,-0.0548
2025-06-16 00:00:00,601633,HOLDING_DECAY,300,21.03,8.19,-0.0837
2025-06-16 00:00:00,603195,HOLDING_DECAY,300,49.39,19.24,-0.0237
2025-06-17 00:00:00,000333,HOLDING_DECAY,100,71.61,9.3,-0.0424
2025-06-17 00:00:00,000625,HOLDING_DECAY,300,12.28,4.78,-0.0152
2025-06-17 00:00:00,002459,HOLDING_DECAY,800,9.64,10.02,-0.0031
2025-06-17 00:00:00,002466,HOLDING_DECAY,300,30.15,11.75,-0.0007
2025-06-17 00:00:00,300347,HOLDING_DECAY,100,50.61,6.57,0.0695
2025-06-17 00:00:00,600660,HOLDING_DECAY,100,55.33,7.19,-0.0514
2025-06-17 00:00:00,601009,HOLDING_DECAY,700,11.24,10.22,0.087
2025-06-17 00:00:00,601238,HOLDING_DECAY,500,7.52,4.88,-0.0635
2025-06-17 00:00:00,601633,HOLDING_DECAY,200,21.02,5.46,-0.0841
2025-06-17 00:00:00,603195,HOLDING_DECAY,200,49.72,12.91,-0.0172
2025-06-18 00:00:00,601009,TAKE_PROFIT,400,11.39,5.92,0.1015
2025-06-18 00:00:00,000333,HOLDING_DECAY,100,71.65,9.31,-0.0419
2025-06-18 00:00:00,000625,HOLDING_DECAY,200,12.23,3.18,-0.0192
2025-06-18 00:00:00,002459,HOLDING_DECAY,600,9.69,7.55,0.0021
2025-06-18 00:00:00,002466,HOLDING_DECAY,200,29.9,7.77,-0.0089
2025-06-18 00:00:00,300347,HOLDING_DECAY,100,49.6,6.44,0.0482
2025-06-18 00:00:00,601009,HOLDING_DECAY,400,11.39,5.92,0.1015
2025-06-18 00:00:00,601238,HOLDING_DECAY,300,7.43,2.89,-0.0747
2025-06-18 00:00:00,601633,HOLDING_DECAY,100,20.83,2.71,-0.0924
2025-06-18 00:00:00,603195,HOLDING_DECAY,100,49.75,6.46,-0.0166
2025-06-19 00:00:00,000625,HOLDING_DECAY,200,12.09,3.14,-0.0305
2025-06-19 00:00:00,002459,HOLDING_DECAY,400,9.36,4.86,-0.0321
2025-06-19 00:00:00,002466,HOLDING_DECAY,100,29.78,3.87,-0.0129
2025-06-19 00:00:00,601009,HOLDING_DECAY,300,11.32,4.41,0.0948
2025-06-19 00:00:00,601238,HOLDING_DECAY,200,7.39,1.92,-0.0797
2025-06-19 00:00:00,601633,HOLDING_DECAY,100,20.68,2.69,-0.0989
2025-06-19 00:00:00,603195,HOLDING_DECAY,100,48.32,6.28,-0.0449
2025-06-20 00:00:00,000625,HOLDING_DECAY,100,12.07,1.57,-0.0321
2025-06-20 00:00:00,002459,HOLDING_DECAY,300,9.41,3.67,-0.0269
2025-06-20 00:00:00,002466,HOLDING_DECAY,100,29.33,3.81,-0.0278
2025-06-20 00:00:00,601009,HOLDING_DECAY,200,11.54,3.0,0.1161
2025-06-20 00:00:00,601238,HOLDING_DECAY,200,7.41,1.92,-0.0772
2025-06-23 00:00:00,000625,HOLDING_DECAY,100,12.11,1.57,-0.0289
2025-06-23 00:00:00,002459,HOLDING_DECAY,200,9.42,2.45,-0.0259
2025-06-23 00:00:00,601009,HOLDING_DECAY,100,11.53,1.5,0.1151
2025-06-23 00:00:00,601238,HOLDING_DECAY,100,7.41,0.96,-0.0772
2025-06-23 00:00:00,601238,SELL,100,7.41,0.96,-0.0772
2025-06-23 00:00:00,002459,SELL,200,9.42,2.45,-0.0259
2025-06-23 00:00:00,601009,SELL,200,11.53,2.99,0.1151
2025-06-23 00:00:00,601328,BUY,2600,7.89,6.16,
2025-06-23 00:00:00,601398,BUY,2900,7.07,6.16,
2025-06-23 00:00:00,688981,BUY,600,84.25,15.18,
2025-06-23 00:00:00,600015,BUY,2600,7.9,6.17,
2025-06-23 00:00:00,601288,BUY,3700,5.57,6.19,
2025-06-23 00:00:00,601988,BUY,3800,5.55,6.33,
2025-06-23 00:00:00,600018,BUY,5500,5.7,9.41,
2025-06-23 00:00:00,601225,BUY,2500,19.65,14.75,
2025-06-23 00:00:00,601818,BUY,5200,4.02,6.28,
2025-06-23 00:00:00,600026,BUY,2800,11.15,9.38,
2025-06-23 00:00:00,601872,BUY,4800,6.51,9.38,
2025-06-23 00:00:00,601816,BUY,5700,5.53,9.47,
2025-07-14 00:00:00,600015,HOLDING_DECAY,800,8.34,8.66,0.0557
2025-07-14 00:00:00,600018,HOLDING_DECAY,1700,5.61,12.39,-0.0158
2025-07-14 00:00:00,600026,HOLDING_DECAY,900,10.1,11.81,-0.0942
2025-07-14 00:00:00,601225,HOLDING_DECAY,800,19.42,20.18,-0.0117
2025-07-14 00:00:00,601288,HOLDING_DECAY,1200,6.04,9.41,0.0844
2025-07-14 00:00:00,601328,HOLDING_DECAY,800,7.97,8.28,0.0101
2025-07-14 00:00:00,601398,HOLDING_DECAY,900,7.53,8.8,0.0651
2025-07-14 00:00:00,601816,HOLDING_DECAY,1800,5.52,12.9,-0.0018
2025-07-14 00:00:00,601818,HOLDING_DECAY,1600,4.17,8.66,0.0373
2025-07-14 00:00:00,601872,HOLDING_DECAY,1500,6.1,11.88,-0.063
2025-07-14 00:00:00,601988,HOLDING_DECAY,1200,5.64,8.79,0.0162
2025-07-14 00:00:00,688981,HOLDING_DECAY,200,87.52,22.73,0.0388
2025-07-15 00:00:00,600015,HOLDING_DECAY,600,8.24,6.42,0.043
2025-07-15 00:00:00,600018,HOLDING_DECAY,1200,5.54,8.63,-0.0281
2025-07-15 00:00:00,600026,HOLDING_DECAY,600,10.06,7.84,-0.0978
2025-07-15 00:00:00,601225,HOLDING_DECAY,600,19.1,14.88,-0.028
2025-07-15 00:00:00,601288,HOLDING_DECAY,800,5.99,6.22,0.0754
2025-07-15 00:00:00,601328,HOLDING_DECAY,600,7.91,6.16,0.0025
2025-07-15 00:00:00,601398,HOLDING_DECAY,600,7.49,5.84,0.0594
2025-07-15 00:00:00,601816,HOLDING_DECAY,1200,5.52,8.6,-0.0018
2025-07-15 00:00:00,601818,HOLDING_DECAY,1100,4.13,5.9,0.0274
2025-07-15 00:00:00,601872,HOLDING_DECAY,1000,6.04,7.84,-0.0722
2025-07-15 00:00:00,601988,HOLDING_DECAY,800,5.59,5.81,0.0072
2025-07-15 00:00:00,688981,HOLDING_DECAY,200,87.89,22.83,0.0432
2025-07-16 00:00:00,600015,HOLDING_DECAY,400,8.18,4.25,0.0354
2025-07-16 00:00:00,600018,HOLDING_DECAY,800,5.54,5.76,-0.0281
2025-07-16 00:00:00,600026,HOLDING_DECAY,400,10.04,5.22,-0.0996
2025-07-16 00:00:00,601225,HOLDING_DECAY,400,18.92,9.83,-0.0372
2025-07-16 00:00:00,601288,HOLDING_DECAY,600,5.95,4.64,0.0682
2025-07-16 00:00:00,601328,HOLDING_DECAY,400,7.85,4.08,-0.0051
2025-07-16 00:00:00,601398,HOLDING_DECAY,500,7.49,4.86,0.0594
2025-07-16 00:00:00,601816,HOLDING_DECAY,900,5.52,6.45,-0.0018
2025-07-16 00:00:00,601818,HOLDING_DECAY,800,4.09,4.25,0.0174
2025-07-16 00:00:00,601872,HOLDING_DECAY,700,6.04,5.49,-0.0722
2025-07-16 00:00:00,601988,HOLDING_DECAY,600,5.6,4.36,0.009
2025-07-16 00:00:00,688981,HOLDING_DECAY,100,87.12,11.31,0.0341
2025-07-17 00:00:00,600015,HOLDING_DECAY,300,8.17,3.18,0.0342
2025-07-17 00:00:00,600018,HOLDING_DECAY,600,5.54,4.32,-0.0281
2025-07-17 00:00:00,600026,HOLDING_DECAY,300,10.06,3.92,-0.0978
2025-07-17 00:00:00,601225,HOLDING_DECAY,300,18.93,7.38,-0.0366
2025-07-17 00:00:00,601288,HOLDING_DECAY,400,5.92,3.08,0.0628
2025-07-17 00:00:00,601328,HOLDING_DECAY,300,7.82,3.05,-0.0089
2025-07-17 00:00:00,601398,HOLDING_DECAY,300,7.44,2.9,0.0523
2025-07-17 00:00:00,601816,HOLDING_DECAY,600,5.48,4.27,-0.009
2025-07-17 00:00:00,601818,HOLDING_DECAY,600,4.05,3.16,0.0075
2025-07-17 00:00:00,601872,HOLDING_DECAY,500,6.03,3.92,-0.0737
2025-07-17 00:00:00,601988,HOLDING_DECAY,400,5.56,2.89,0.0018
2025-07-17 00:00:00,688981,HOLDING_DECAY,100,88.79,11.53,0.0539
2025-07-18 00:00:00,600015,HOLDING_DECAY,200,8.2,2.13,0.038
2025-07-18 00:00:00,600018,HOLDING_DECAY,400,5.58,2.9,-0.0211
2025-07-18 00:00:00,600026,HOLDING_DECAY,200,10.06,2.61,-0.0978
2025-07-18 00:00:00,601225,HOLDING_DECAY,200,19.1,4.96,-0.028
2025-07-18 00:00:00,601288,HOLDING_DECAY,300,6.01,2.34,0.079
2025-07-18 00:00:00,601328,HOLDING_DECAY,200,7.88,2.05,-0.0013
2025-07-18 00:00:00,601398,HOLDING_DECAY,200,7.46,1.94,0.0552
2025-07-18 00:00:00,601816,HOLDING_DECAY,400,5.51,2.86,-0.0036
2025-07-18 00:00:00,601818,HOLDING_DECAY,400,4.08,2.12,0.0149
2025-07-18 00:00:00,601872,HOLDING_DECAY,400,6.04,3.14,-0.0722
2025-07-18 00:00:00,601988,HOLDING_DECAY,300,5.58,2.17,0.0054
2025-07-21 00:00:00,600015,HOLDING_DECAY,100,8.14,1.06,0.0304
2025-07-21 00:00:00,600018,HOLDING_DECAY,300,5.66,2.21,-0.007
2025-07-21 00:00:00,600026,HOLDING_DECAY,200,10.19,2.65,-0.0861
2025-07-21 00:00:00,601225,HOLDING_DECAY,100,19.51,2.53,-0.0071
2025-07-21 00:00:00,601288,HOLDING_DECAY,200,5.98,1.55,0.0736
2025-07-21 00:00:00,601328,HOLDING_DECAY,100,7.83,1.02,-0.0076
2025-07-21 00:00:00,601398,HOLDING_DECAY,200,7.39,1.92,0.0453
2025-07-21 00:00:00,601816,HOLDING_DECAY,300,5.55,2.16,0.0036
2025-07-21 00:00:00,601818,HOLDING_DECAY,300,4.05,1.58,0.0075
2025-07-21 00:00:00,601872,HOLDING_DECAY,300,6.13,2.39,-0.0584
2025-07-21 00:00:00,601988,HOLDING_DECAY,200,5.54,1.44,-0.0018
2025-07-21 00:00:00,601328,SELL,200,7.83,2.03,-0.0076
2025-07-21 00:00:00,601398,SELL,200,7.39,1.92,0.0453
2025-07-21 00:00:00,600015,SELL,200,8.14,2.11,0.0304
2025-07-21 00:00:00,601288,SELL,200,5.98,1.55,0.0736
2025-07-21 00:00:00,601988,SELL,300,5.54,2.16,-0.0018
2025-07-21 00:00:00,600018,SELL,500,5.66,3.68,-0.007
2025-07-21 00:00:00,601225,SELL,100,19.51,2.53,-0.0071
2025-07-21 00:00:00,601818,SELL,400,4.05,2.1,0.0075
2025-07-21 00:00:00,600026,SELL,200,10.19,2.65,-0.0861
2025-07-21 00:00:00,601872,SELL,400,6.13,3.18,-0.0584
2025-07-21 00:00:00,601816,SELL,500,5.55,3.6,0.0036
2025-07-21 00:00:00,600406,BUY,1800,22.78,12.31,
2025-07-21 00:00:00,601186,BUY,5000,8.36,12.55,
2025-07-21 00:00:00,601800,BUY,4500,9.26,12.51,
2025-07-21 00:00:00,000157,BUY,5700,7.31,12.51,
2025-07-21 00:00:00,600886,BUY,2800,14.74,12.39,
2025-07-21 00:00:00,600346,BUY,2800,14.81,12.45,
2025-07-21 00:00:00,601390,BUY,7200,5.8,12.54,
2025-07-21 00:00:00,600089,BUY,3200,13.13,12.62,
2025-07-21 00:00:00,600426,BUY,1800,23.08,12.48,
2025-07-21 00:00:00,600188,BUY,3300,12.59,12.48,
2025-07-21 00:00:00,600515,BUY,10800,3.9,12.65,
2025-07-21 00:00:00,600025,BUY,4400,9.54,12.61,
2025-07-22 00:00:00,601800,TAKE_PROFIT,1300,10.19,17.2,0.1004
2025-08-11 00:00:00,000157,HOLDING_DECAY,1800,7.36,17.21,0.0068
2025-08-11 00:00:00,600025,HOLDING_DECAY,1400,9.18,16.69,-0.0377
2025-08-11 00:00:00,600089,HOLDING_DECAY,1000,13.89,18.04,0.0579
2025-08-11 00:00:00,600188,HOLDING_DECAY,1000,13.13,17.05,0.0429
2025-08-11 00:00:00,600346,HOLDING_DECAY,900,15.2,17.77,0.0263
2025-08-11 00:00:00,600406,HOLDING_DECAY,600,21.87,17.04,-0.0399
2025-08-11 00:00:00,600426,HOLDING_DECAY,600,24.02,18.72,0.0407
2025-08-11 00:00:00,600515,HOLDING_DECAY,3300,3.9,16.71,0.0
2025-08-11 00:00:00,600886,HOLDING_DECAY,900,14.92,17.44,0.0122
2025-08-11 00:00:00,601186,HOLDING_DECAY,1500,8.23,16.03,-0.0156
2025-08-11 00:00:00,601390,HOLDING_DECAY,2200,5.66,16.17,-0.0241
2025-08-11 00:00:00,601800,HOLDING_DECAY,1000,9.23,11.99,-0.0032
2025-08-12 00:00:00,000157,HOLDING_DECAY,1200,7.31,11.39,0.0
2025-08-12 00:00:00,600025,HOLDING_DECAY,900,9.18,10.73,-0.0377
2025-08-12 00:00:00,600089,HOLDING_DECAY,700,13.66,12.42,0.0404
2025-08-12 00:00:00,600188,HOLDING_DECAY,700,13.26,12.05,0.0532
2025-08-12 00:00:00,600346,HOLDING_DECAY,600,15.16,11.81,0.0236
2025-08-12 00:00:00,600406,HOLDING_DECAY,400,21.79,11.32,-0.0435
2025-08-12 00:00:00,600426,HOLDING_DECAY,400,24.39,12.67,0.0568
2025-08-12 00:00:00,600515,HOLDING_DECAY,2300,3.88,11.59,-0.0051
2025-08-12 00:00:00,600886,HOLDING_DECAY,600,14.91,11.62,0.0115
2025-08-12 00:00:00,601186,HOLDING_DECAY,1100,8.2,11.71,-0.0191
2025-08-12 00:00:00,601390,HOLDING_DECAY,1500,5.63,10.97,-0.0293
2025-08-12 00:00:00,601800,HOLDING_DECAY,700,9.17,8.34,-0.0097
2025-08-13 00:00:00,000157,HOLDING_DECAY,900,7.31,8.54,0.0
2025-08-13 00:00:00,600025,HOLDING_DECAY,700,9.15,8.32,-0.0409
2025-08-13 00:00:00,600089,HOLDING_DECAY,500,13.63,8.85,0.0381
2025-08-13 00:00:00,600188,HOLDING_DECAY,500,13.1,8.51,0.0405
2025-08-13 00:00:00,600346,HOLDING_DECAY,400,15.01,7.8,0.0135
2025-08-13 00:00:00,600406,HOLDING_DECAY,300,21.73,8.47,-0.0461
2025-08-13 00:00:00,600426,HOLDING_DECAY,300,24.05,9.37,0.042
2025-08-13 00:00:00,600515,HOLDING_DECAY,1600,3.87,8.04,-0.0077
2025-08-13 00:00:00,600886,HOLDING_DECAY,400,14.79,7.68,0.0034
2025-08-13 00:00:00,601186,HOLDING_DECAY,800,8.17,8.49,-0.0227
2025-08-13 00:00:00,601390,HOLDING_DECAY,1100,5.61,8.01,-0.0328
2025-08-13 00:00:00,601800,HOLDING_DECAY,500,9.14,5.94,-0.013
2025-08-14 00:00:00,000157,HOLDING_DECAY,600,7.25,5.65,-0.0082
2025-08-14 00:00:00,600025,HOLDING_DECAY,500,9.13,5.93,-0.043
2025-08-14 00:00:00,600089,HOLDING_DECAY,300,13.36,5.21,0.0175
2025-08-14 00:00:00,600188,HOLDING_DECAY,400,12.89,6.7,0.0238
2025-08-14 00:00:00,600346,HOLDING_DECAY,300,14.89,5.8,0.0054
2025-08-14 00:00:00,600406,HOLDING_DECAY,200,21.64,5.62,-0.05
2025-08-14 00:00:00,600426,HOLDING_DECAY,200,24.46,6.35,0.0598
2025-08-14 00:00:00,600515,HOLDING_DECAY,1100,3.79,5.41,-0.0282
2025-08-14 00:00:00,600886,HOLDING_DECAY,300,14.76,5.75,0.0014
2025-08-14 00:00:00,601186,HOLDING_DECAY,500,8.09,5.25,-0.0323
2025-08-14 00:00:00,601390,HOLDING_DECAY,800,5.57,5.79,-0.0397
2025-08-14 00:00:00,601800,HOLDING_DECAY,300,9.05,3.53,-0.0227
2025-08-15 00:00:00,000157,HOLDING_DECAY,400,7.32,3.8,0.0014
2025-08-15 00:00:00,600025,HOLDING_DECAY,300,9.1,3.55,-0.0461
2025-08-15 00:00:00,600089,HOLDING_DECAY,300,13.52,5.27,0.0297
2025-08-15 00:00:00,600188,HOLDING_DECAY,300,12.87,5.01,0.0222
2025-08-15 00:00:00,600346,HOLDING_DECAY,200,15.1,3.92,0.0196
2025-08-15 00:00:00,600406,HOLDING_DECAY,100,21.65,2.81,-0.0496
2025-08-15 00:00:00,600426,HOLDING_DECAY,100,24.22,3.15,0.0494
2025-08-15 00:00:00,600515,HOLDING_DECAY,800,3.84,3.99,-0.0154
2025-08-15 00:00:00,600886,HOLDING_DECAY,200,14.7,3.82,-0.0027
2025-08-15 00:00:00,601186,HOLDING_DECAY,400,8.09,4.2,-0.0323
2025-08-15 00:00:00,601390,HOLDING_DECAY,500,5.57,3.62,-0.0397
2025-08-15 00:00:00,601800,HOLDING_DECAY,300,9.11,3.55,-0.0162
2025-08-18 00:00:00,000157,HOLDING_DECAY,300,7.32,2.85,0.0014
2025-08-18 00:00:00,600025,HOLDING_DECAY,200,9.11,2.37,-0.0451
2025-08-18 00:00:00,600089,HOLDING_DECAY,200,13.6,3.53,0.0358
2025-08-18 00:00:00,600188,HOLDING_DECAY,200,12.76,3.31,0.0135
2025-08-18 00:00:00,600346,HOLDING_DECAY,200,15.05,3.91,0.0162
2025-08-18 00:00:00,600406,HOLDING_DECAY,100,21.65,2.81,-0.0496
